"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3627","Login with correct credential","Safari","Sun May 11 15:11:20 GMT 2025","passed","Sun May 11 15:11:23 GMT 2025","Login test","login_tests.spec.ts","",""
"","2221","Login with correct credential","Google Chrome","Sun May 11 15:11:15 GMT 2025","passed","Sun May 11 15:11:17 GMT 2025","Login test","login_tests.spec.ts","",""
"","1865","Search 'Admin' in navigation bar","Google Chrome","Sun May 11 15:11:17 GMT 2025","passed","Sun May 11 15:11:19 GMT 2025","Search test","search_tests.spec.ts","",""
"","2956","Search 'Admin' in navigation bar","Safari","Sun May 11 15:11:23 GMT 2025","passed","Sun May 11 15:11:26 GMT 2025","Search test","search_tests.spec.ts","",""
