"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3341","Search 'Admin' in navigation bar","Safari","Fri Aug 22 15:26:52 UTC 2025","passed","Fri Aug 22 15:26:55 UTC 2025","Search test","search_tests.spec.ts","",""
"","7721","Login with correct credential","Safari","Fri Aug 22 15:26:44 UTC 2025","passed","Fri Aug 22 15:26:52 UTC 2025","Login test","login_tests.spec.ts","",""
"","1969","Search 'Admin' in navigation bar","Google Chrome","Fri Aug 22 15:26:41 UTC 2025","passed","Fri Aug 22 15:26:43 UTC 2025","Search test","search_tests.spec.ts","",""
"","2408","Login with correct credential","Google Chrome","Fri Aug 22 15:26:39 UTC 2025","passed","Fri Aug 22 15:26:41 UTC 2025","Login test","login_tests.spec.ts","",""
