"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1865","Search 'Admin' in navigation bar","Google Chrome","Sun Jun 22 15:23:50 GMT 2025","passed","Sun Jun 22 15:23:52 GMT 2025","Search test","search_tests.spec.ts","",""
"","2911","Search 'Admin' in navigation bar","Safari","Sun Jun 22 15:23:58 GMT 2025","passed","Sun Jun 22 15:24:00 GMT 2025","Search test","search_tests.spec.ts","",""
"","3310","Login with correct credential","Google Chrome","Sun Jun 22 15:23:47 GMT 2025","passed","Sun Jun 22 15:23:50 GMT 2025","Login test","login_tests.spec.ts","",""
"","4927","Login with correct credential","Safari","Sun Jun 22 15:23:53 GMT 2025","passed","Sun Jun 22 15:23:58 GMT 2025","Login test","login_tests.spec.ts","",""
