"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2096","Search 'Admin' in navigation bar","Google Chrome","Mon Jun 23 15:15:25 GMT 2025","passed","Mon Jun 23 15:15:27 GMT 2025","Search test","search_tests.spec.ts","",""
"","3248","Search 'Admin' in navigation bar","Safari","Mon Jun 23 15:15:34 GMT 2025","passed","Mon Jun 23 15:15:38 GMT 2025","Search test","search_tests.spec.ts","",""
"","4723","Login with correct credential","Google Chrome","Mon Jun 23 15:15:20 GMT 2025","passed","Mon Jun 23 15:15:25 GMT 2025","Login test","login_tests.spec.ts","",""
"","7193","Login with correct credential","Safari","Mon Jun 23 15:15:27 GMT 2025","passed","Mon Jun 23 15:15:34 GMT 2025","Login test","login_tests.spec.ts","",""
