"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2813","Search 'Admin' in navigation bar","Safari","Sat Aug 02 15:15:21 GMT 2025","passed","Sat Aug 02 15:15:24 GMT 2025","Search test","search_tests.spec.ts","",""
"","10854","Login with correct credential","Safari","Sat Aug 02 15:15:10 GMT 2025","passed","Sat Aug 02 15:15:21 GMT 2025","Login test","login_tests.spec.ts","",""
"","1869","Search 'Admin' in navigation bar","Google Chrome","Sat Aug 02 15:15:08 GMT 2025","passed","Sat Aug 02 15:15:09 GMT 2025","Search test","search_tests.spec.ts","",""
"","9778","Login with correct credential","Google Chrome","Sat Aug 02 15:14:58 GMT 2025","passed","Sat Aug 02 15:15:08 GMT 2025","Login test","login_tests.spec.ts","",""
